"iso3c","year","country","cov","gen","gdp","pop","pop_i","gdp_i","cov_i","gen_i"
"ARE",1986,"country.name",NA,NA,21949,1446.574,1446.574,21949,20,100
"ARE",1987,"country.name",NA,NA,21487,1530.444,1530.444,21487,20,100
"ARE",1988,"country.name",NA,NA,20215,1622.747,1622.747,20215,20,100
"ARE",1989,"country.name",NA,NA,21072,1722.063,1722.063,21072,20,100
"ARE",1990,"country.name",NA,NA,22254,1826.25,1826.25,22254,20,100
"ARE",1991,"country.name",NA,NA,NA,1928.84,1928.84,23355.5854750107,20,100
"ARE",1992,"country.name",NA,NA,NA,2039.66,2039.66,24457.1709500213,20,100
"ARE",1993,"country.name",NA,NA,25558.756425032,2157.76,2157.76,25558.756425032,20,100
"ARE",1994,"country.name",NA,NA,28334.5820209101,2281.82,2281.82,28334.5820209101,20,100
"ARE",1995,"country.name",NA,NA,31239.9171004324,2408.58,2408.58,31239.9171004324,20,100
"ARE",1996,"country.name",NA,NA,34042.7412728547,2577.67,2577.67,34042.7412728547,20,100
"ARE",1997,"country.name",NA,NA,38168.4666465487,2748.95,2748.95,38168.4666465487,20,100
"ARE",1998,"country.name",NA,NA,39667.7947864206,2923.33,2923.33,39667.7947864206,20,100
"ARE",1999,"country.name",NA,NA,42372.4392625826,3101.33,3101.33,42372.4392625826,20,100
"ARE",2000,"country.name",40,100,48888.0321474603,3283.64,3283.64,48888.0321474603,40,100
"ARE",2001,"country.name",NA,NA,51263.3765676032,3458.06,3458.06,51263.3765676032,40,100
"ARE",2002,"country.name",NA,NA,54077.4668569886,3613.24,3613.24,54077.4668569886,40,100
"ARE",2003,"country.name",NA,NA,59823.2672586407,3753.51,3753.51,59823.2672586407,40,100
"ARE",2004,"country.name",NA,NA,64925.6714203607,3882.1,3882.1,64925.6714203607,40,100
"ARE",2005,"country.name",NA,NA,65599.0579137263,4000.26,4000.26,65599.0579137263,40,100
"ARE",2006,"country.name",NA,NA,67830.9261711711,4531.54,4531.54,67830.9261711711,40,100
"ARE",2007,"country.name",NA,NA,65412.8010247111,5623,5623,65412.8010247111,40,100
"ARE",2008,"country.name",NA,NA,63862.0848407714,7276.5,7276.5,63862.0848407714,40,100
"ARE",2009,"country.name",NA,NA,58860.5359332809,8164.24,8164.24,58860.5359332809,40,100
"ARE",2010,"country.name",NA,NA,60112.4019297104,8152.21,8152.21,60112.4019297104,40,100
"ARE",2011,"country.name",NA,NA,65307,8438.15,8438.15,65307,40,100
"ARE",2012,"country.name",NA,NA,66006.9973938294,8747.48,8747.48,66006.9973938294,40,100
"ARE",2013,"country.name",NA,NA,66825.3035052399,9077.22,9077.22,66825.3035052399,40,100
"ARE",2014,"country.name",NA,NA,67791.3869284411,9320.63,9320.63,67791.3869284411,40,100
"ARE",2015,"country.name",NA,NA,71319.60611268,9460.83,9460.83,71319.60611268,40,100
"ARE",2016,"country.name",NA,NA,74292.9520428913,9587.25,9587.25,74292.9520428913,40,100
"ARE",2017,"country.name",NA,NA,73973.2923428169,9699.45,9699.45,73973.2923428169,40,100
"ARE",2018,"country.name",55,100,74206.4849384389,9796.02,9796.02,74206.4849384389,55,100
"ARE",2019,"country.name",NA,NA,74396.1438626708,9879.31,9879.31,74396.1438626708,55,100
"ARE",2020,"country.name",NA,NA,70188.2727278283,9952.51,9952.51,70188.2727278283,55,100
"ARE",2021,"country.name",NA,NA,72460.0406882181,10018,10018,72460.0406882181,55,100
"ARE",2022,"country.name",NA,NA,77203.670240773,10099.28,10099.28,77203.670240773,55,100
"ARG",1800,"country.name",NA,NA,1484,NA,NA,1484,NA,NA
"ARG",1820,"country.name",NA,NA,1591,534,534,1591,NA,NA
"ARG",1850,"country.name",NA,NA,1994,1100,1100,1994,NA,NA
"ARG",1860,"country.name",NA,NA,2160,NA,1448,2160,NA,NA
"ARG",1870,"country.name",NA,NA,2340,1796,1796,2340,NA,NA
"ARG",1875,"country.name",NA,NA,2606,NA,2191,2606,NA,NA
"ARG",1876,"country.name",NA,NA,2611,NA,2270,2611,NA,NA
"ARG",1877,"country.name",NA,NA,2820,NA,2349,2820,NA,NA
"ARG",1878,"country.name",NA,NA,2619,NA,2428,2619,NA,NA
"ARG",1879,"country.name",NA,NA,2664,NA,2507,2664,NA,NA
"ARG",1880,"country.name",NA,NA,2557,NA,2586,2557,NA,NA
"ARG",1881,"country.name",NA,NA,2541,NA,2665,2541,NA,NA
"ARG",1882,"country.name",NA,NA,3108,NA,2744,3108,NA,NA
"ARG",1883,"country.name",NA,NA,3373,NA,2823,3373,NA,NA
"ARG",1884,"country.name",NA,NA,3486,NA,2902,3486,NA,NA
"ARG",1885,"country.name",NA,NA,3904,NA,2981,3904,NA,NA
"ARG",1886,"country.name",NA,NA,3771,NA,3060,3771,NA,NA
"ARG",1887,"country.name",NA,NA,3841,NA,3139,3841,NA,NA
"ARG",1888,"country.name",NA,NA,4219,NA,3218,4219,NA,NA
"ARG",1889,"country.name",NA,NA,4288,NA,3297,4288,NA,NA
"ARG",1890,"country.name",NA,NA,3851,3376,3376,3851,NA,NA
"ARG",1891,"country.name",NA,NA,3631,NA,3507.7,3631,NA,NA
"ARG",1892,"country.name",NA,NA,4251,NA,3639.4,4251,NA,NA
"ARG",1893,"country.name",NA,NA,4409,NA,3771.1,4409,NA,NA
"ARG",1894,"country.name",NA,NA,4968,NA,3902.8,4968,NA,NA
"ARG",1895,"country.name",NA,NA,5384,NA,4034.5,5384,NA,NA
"ARG",1896,"country.name",NA,NA,5716,NA,4166.2,5716,NA,NA
"ARG",1897,"country.name",NA,NA,4500,NA,4297.9,4500,NA,NA
"ARG",1898,"country.name",NA,NA,4741,NA,4429.6,4741,NA,NA
"ARG",1899,"country.name",NA,NA,5412,NA,4561.3,5412,NA,NA
"ARG",1900,"country.name",NA,NA,4583,4693,4693,4583,NA,NA
"ARG",1901,"country.name",NA,NA,4591,4873,4873,4591,NA,NA
"ARG",1902,"country.name",NA,NA,4331,5060,5060,4331,NA,NA
"ARG",1903,"country.name",NA,NA,4769,5254,5254,4769,NA,NA
"ARG",1904,"country.name",NA,NA,5086,5455,5455,5086,NA,NA
"ARG",1905,"country.name",NA,NA,5545,5664,5664,5545,NA,NA
"ARG",1906,"country.name",NA,NA,5608,5881,5881,5608,NA,NA
"ARG",1907,"country.name",NA,NA,5514,6107,6107,5514,NA,NA
"ARG",1908,"country.name",NA,NA,5829,6341,6341,5829,NA,NA
"ARG",1909,"country.name",NA,NA,5896,6584,6584,5896,NA,NA
"ARG",1910,"country.name",NA,NA,6092,6836,6836,6092,NA,NA
"ARG",1911,"country.name",NA,NA,5971,7098,7098,5971,NA,NA
"ARG",1912,"country.name",NA,NA,6223,7370,7370,6223,NA,NA
"ARG",1913,"country.name",NA,NA,6052,7653,7653,6052,NA,NA
"ARG",1914,"country.name",NA,NA,5263,7885,7885,5263,NA,NA
"ARG",1915,"country.name",17.5,50,5171,8072,8072,5171,17.5,50
"ARG",1916,"country.name",NA,NA,4927,8226,8226,4927,17.5,50
"ARG",1917,"country.name",NA,NA,4447,8374,8374,4447,17.5,50
"ARG",1918,"country.name",NA,NA,5177,8518,8518,5177,17.5,50
"ARG",1919,"country.name",NA,NA,5271,8672,8672,5271,17.5,50
"ARG",1920,"country.name",NA,NA,5536,8861,8861,5536,17.5,50
"ARG",1921,"country.name",NA,NA,5533,9092,9092,5533,17.5,50
"ARG",1922,"country.name",NA,NA,5796,9368,9368,5796,17.5,50
"ARG",1923,"country.name",NA,NA,6213,9707,9707,6213,17.5,50
"ARG",1924,"country.name",NA,NA,6464,10054,10054,6464,17.5,50
"ARG",1925,"country.name",NA,NA,6247,10358,10358,6247,17.5,50
"ARG",1926,"country.name",NA,NA,6366,10652,10652,6366,17.5,50
"ARG",1927,"country.name",NA,NA,6625,10965,10965,6625,17.5,50
"ARG",1928,"country.name",NA,NA,6840,11282,11282,6840,17.5,50
"ARG",1929,"country.name",NA,NA,6961,11592,11592,6961,17.5,50
"ARG",1930,"country.name",NA,NA,6503,11896,11896,6503,17.5,50
"ARG",1931,"country.name",NA,NA,5917,12167,12167,5917,17.5,50
"ARG",1932,"country.name",NA,NA,5614,12402,12402,5614,17.5,50
"ARG",1933,"country.name",NA,NA,5772,12623,12623,5772,17.5,50
"ARG",1934,"country.name",NA,NA,6129,12834,12834,6129,17.5,50
"ARG",1935,"country.name",NA,NA,6296,13044,13044,6296,17.5,50
"ARG",1936,"country.name",NA,NA,6236,13260,13260,6236,17.5,50
"ARG",1937,"country.name",NA,NA,6575,13490,13490,6575,17.5,50
"ARG",1938,"country.name",NA,NA,6491,13724,13724,6491,17.5,50
"ARG",1939,"country.name",NA,NA,6612,13984,13984,6612,17.5,50
"ARG",1940,"country.name",27,50,6633,14169,14169,6633,27,50
"ARG",1941,"country.name",NA,NA,6861,14402,14402,6861,27,50
"ARG",1942,"country.name",NA,NA,6829,14638,14638,6829,27,50
"ARG",1943,"country.name",NA,NA,6666,14877,14877,6666,27,50
"ARG",1944,"country.name",NA,NA,7299,15130,15130,7299,27,50
"ARG",1945,"country.name",NA,NA,6943,15390,15390,6943,27,50
"ARG",1946,"country.name",NA,NA,7436,15654,15654,7436,27,50
"ARG",1947,"country.name",NA,NA,8112,15942,15942,8112,27,50
"ARG",1948,"country.name",NA,NA,8372,16307,16307,8372,27,50
"ARG",1949,"country.name",NA,NA,8045,16737,16737,8045,27,50
"ARG",1950,"country.name",NA,NA,7949,17150.336,17150.336,7949,27,50
"ARG",1951,"country.name",NA,NA,8086,17517.342,17517.342,8086,27,50
"ARG",1952,"country.name",NA,NA,7519,17876.956,17876.956,7519,27,50
"ARG",1953,"country.name",NA,NA,7769,18230.816,18230.816,7769,27,50
"ARG",1954,"country.name",NA,NA,7938,18580.559,18580.559,7938,27,50
"ARG",1955,"country.name",30,50,8348,18927.821,18927.821,8348,30,50
"ARG",1956,"country.name",27,50,8424,19271.511,19271.511,8424,27,50
"ARG",1957,"country.name",NA,NA,8705,19610.538,19610.538,8705,27,50
"ARG",1958,"country.name",NA,NA,9083,19946.539,19946.539,9083,27,50
"ARG",1959,"country.name",NA,NA,8354,20281.15,20281.15,8354,27,50
"ARG",1960,"country.name",NA,NA,8861,20616.009,20616.009,8861,27,50
"ARG",1961,"country.name",NA,NA,9344,20950.583,20950.583,9344,27,50
"ARG",1962,"country.name",NA,NA,9049,21283.783,21283.783,9049,27,50
"ARG",1963,"country.name",NA,NA,8695,21616.403,21616.403,8695,27,50
"ARG",1964,"country.name",NA,NA,9446,21949.244,21949.244,9446,27,50
"ARG",1965,"country.name",NA,NA,10155,22283.1,22283.1,10155,27,50
"ARG",1966,"country.name",NA,NA,10076,22611.604,22611.604,10076,27,50
"ARG",1967,"country.name",NA,NA,10200,22934.225,22934.225,10200,27,50
"ARG",1968,"country.name",NA,NA,10485,23260.514,23260.514,10485,27,50
"ARG",1969,"country.name",NA,NA,11217,23600.026,23600.026,11217,27,50
"ARG",1970,"country.name",32,95,11639,23962.313,23962.313,11639,32,95
"ARG",1971,"country.name",NA,NA,12003,24363.816,24363.816,12003,32,95
"ARG",1972,"country.name",NA,NA,12170,24779.799,24779.799,12170,32,95
"ARG",1973,"country.name",NA,NA,12691,25209.829,25209.829,12691,32,95
"ARG",1974,"country.name",NA,NA,13284,25646.371,25646.371,13284,32,95
"ARG",1975,"country.name",NA,NA,12946,26081.88,26081.88,12946,32,95
"ARG",1976,"country.name",NA,NA,12696,26531.28,26531.28,12696,32,95
"ARG",1977,"country.name",NA,NA,13236,26983.828,26983.828,13236,32,95
"ARG",1978,"country.name",NA,NA,12444,27440.272,27440.272,12444,32,95
"ARG",1979,"country.name",NA,NA,13114,27901.971,27901.971,13114,32,95
"ARG",1980,"country.name",NA,NA,13080,28369.799,28369.799,13080,32,95
"ARG",1981,"country.name",NA,NA,12125,28848,28848,12125,32,95
"ARG",1982,"country.name",NA,NA,11550,29330,29330,11550,32,95
"ARG",1983,"country.name",NA,NA,11775,29784,29784,11775,32,95
"ARG",1984,"country.name",NA,NA,11837,30231,30231,11837,32,95
"ARG",1985,"country.name",NA,NA,10895,30672,30672,10895,32,95
"ARG",1986,"country.name",NA,NA,11515,31145,31145,11515,32,95
"ARG",1987,"country.name",NA,NA,11633,31625,31625,11633,32,95
"ARG",1988,"country.name",NA,NA,11244,32099,32099,11244,32,95
"ARG",1989,"country.name",NA,NA,10393,32572,32572,10393,32,95
"ARG",1990,"country.name",NA,NA,10254,33036,33036,10254,32,95
"ARG",1991,"country.name",NA,NA,11223.9846365402,33504.85,33504.85,11223.9846365402,32,95
"ARG",1992,"country.name",NA,NA,12267.0835867812,33967.31,33967.31,12267.0835867812,32,95
"ARG",1993,"country.name",NA,NA,12926.7946652176,34407.62,34407.62,12926.7946652176,32,95
"ARG",1994,"country.name",NA,NA,13571.379431201,34847.36,34847.36,13571.379431201,32,95
"ARG",1995,"country.name",NA,NA,13086.0364515543,35274.32,35274.32,13086.0364515543,32,95
"ARG",1996,"country.name",50,100,13715.2268187077,35683.44,35683.44,13715.2268187077,50,100
"ARG",1997,"country.name",NA,NA,14722.6459400365,36102.64,36102.64,14722.6459400365,50,100
"ARG",1998,"country.name",NA,NA,15185.9586884861,36518.41,36518.41,15185.9586884861,50,100
"ARG",1999,"country.name",NA,NA,14577.8322730293,36923.91,36923.91,14577.8322730293,50,100
"ARG",2000,"country.name",NA,NA,14368.9427373623,37336.15,37336.15,14368.9427373623,50,100
"ARG",2001,"country.name",NA,NA,13651.980987935,37713.74,37713.74,13651.980987935,50,100
"ARG",2002,"country.name",NA,NA,12094.7728377935,38079.14,38079.14,12094.7728377935,50,100
"ARG",2003,"country.name",NA,NA,13088.5650108326,38438.45,38438.45,13088.5650108326,50,100
"ARG",2004,"country.name",NA,NA,14183.225137777,38799.8,38799.8,14183.225137777,50,100
"ARG",2005,"country.name",NA,NA,15344.1571340567,39171.29,39171.29,15344.1571340567,50,100
"ARG",2006,"country.name",NA,NA,16490.4735815761,39555.98,39555.98,16490.4735815761,50,100
"ARG",2007,"country.name",NA,NA,17891.9434108489,39946.76,39946.76,17891.9434108489,50,100
"ARG",2008,"country.name",NA,NA,18520.3040835795,40342.61,40342.61,18520.3040835795,50,100
"ARG",2009,"country.name",NA,NA,17328.97575242,40736.44,40736.44,17328.97575242,50,100
"ARG",2010,"country.name",NA,NA,18979.9917029921,41400.71,41400.71,18979.9917029921,50,100
"ARG",2011,"country.name",NA,NA,20003,41880.85,41880.85,20003,50,100
"ARG",2012,"country.name",47,100,19573.9631854518,42359.71,42359.71,19573.9631854518,47,100
"ARG",2013,"country.name",NA,NA,19821.6424799123,42836.43,42836.43,19821.6424799123,47,100
"ARG",2014,"country.name",NA,NA,19112.2329000231,43310,43310,19112.2329000231,47,100
"ARG",2015,"country.name",NA,NA,19423.6669777037,43779.41,43779.41,19423.6669777037,47,100
"ARG",2016,"country.name",NA,NA,18819.6428869525,44244.69,44244.69,18819.6428869525,47,100
"ARG",2017,"country.name",NA,NA,19150.5204834216,44705.95,44705.95,19150.5204834216,47,100
"ARG",2018,"country.name",NA,NA,18460.8690085816,45162.39,45162.39,18460.8690085816,47,100
"ARG",2019,"country.name",47.4,100,17912.6357651773,45613.27,45613.27,17912.6357651773,47.4,100
"ARG",2020,"country.name",NA,NA,15975.8387725535,46057.94,46057.94,15975.8387725535,47.4,100
"ARG",2021,"country.name",NA,NA,17470.6824151873,46496.42,46496.42,17470.6824151873,47.4,100
"ARG",2022,"country.name",NA,NA,18292.3178246598,46736.25,46736.25,18292.3178246598,47.4,100
"ARM",1880,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ARM",1890,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ARM",1900,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ARM",1910,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ARM",1920,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ARM",1922,"country.name",25,60,NA,NA,NA,NA,25,60
"ARM",1930,"country.name",NA,NA,NA,NA,NA,NA,25,60
"ARM",1940,"country.name",NA,NA,NA,NA,NA,NA,25,60
"ARM",1949,"country.name",55,60,NA,NA,NA,NA,55,60
"ARM",1950,"country.name",NA,NA,NA,1355.269,1355.269,NA,55,60
"ARM",1951,"country.name",NA,NA,NA,1379.204,1379.204,NA,55,60
"ARM",1952,"country.name",NA,NA,NA,1416.722,1416.722,NA,55,60
"ARM",1953,"country.name",NA,NA,NA,1455.777,1455.777,NA,55,60
"ARM",1954,"country.name",NA,NA,NA,1505.668,1505.668,NA,55,60
"ARM",1955,"country.name",NA,NA,NA,1565.329,1565.329,NA,55,60
"ARM",1956,"country.name",70,60,NA,1617.46,1617.46,NA,70,60
"ARM",1957,"country.name",NA,NA,NA,1672.403,1672.403,NA,70,60
"ARM",1958,"country.name",NA,NA,NA,1733.125,1733.125,NA,70,60
"ARM",1959,"country.name",NA,NA,NA,1796.363,1796.363,NA,70,60
"ARM",1960,"country.name",NA,NA,NA,1868.852,1868.852,NA,70,60
"ARM",1961,"country.name",NA,NA,NA,1943.799,1943.799,NA,70,60
"ARM",1962,"country.name",NA,NA,NA,2006.853,2006.853,NA,70,60
"ARM",1963,"country.name",NA,NA,NA,2065.618,2065.618,NA,70,60
"ARM",1964,"country.name",NA,NA,NA,2134.94,2134.94,NA,70,60
"ARM",1965,"country.name",NA,NA,NA,2205.833,2205.833,NA,70,60
"ARM",1966,"country.name",NA,NA,NA,2273.695,2273.695,NA,70,60
"ARM",1967,"country.name",NA,NA,NA,2338.063,2338.063,NA,70,60
"ARM",1968,"country.name",NA,NA,NA,2402.358,2402.358,NA,70,60
"ARM",1969,"country.name",NA,NA,NA,2463.153,2463.153,NA,70,60
"ARM",1970,"country.name",NA,NA,NA,2519.745,2519.745,NA,70,60
"ARM",1971,"country.name",NA,NA,NA,2581.671,2581.671,NA,70,60
"ARM",1972,"country.name",NA,NA,NA,2647.035,2647.035,NA,70,60
"ARM",1973,"country.name",85,90,9806,2712.997,2712.997,9806,85,90
"ARM",1974,"country.name",NA,NA,NA,2776.539,2776.539,9732.42857142857,85,90
"ARM",1975,"country.name",NA,NA,NA,2834.136,2834.136,9658.85714285714,85,90
"ARM",1976,"country.name",NA,NA,NA,2892.704,2892.704,9585.28571428571,85,90
"ARM",1977,"country.name",NA,NA,NA,2954.907,2954.907,9511.71428571429,85,90
"ARM",1978,"country.name",NA,NA,NA,3014.042,3014.042,9438.14285714286,85,90
"ARM",1979,"country.name",NA,NA,NA,3066.726,3066.726,9364.57142857143,85,90
"ARM",1980,"country.name",NA,NA,9291,3115.289,3115.289,9291,85,90
"ARM",1981,"country.name",NA,NA,9548,3166.098,3166.098,9548,85,90
"ARM",1982,"country.name",NA,NA,9809,3218.691,3218.691,9809,85,90
"ARM",1983,"country.name",NA,NA,9865,3270.153,3270.153,9865,85,90
"ARM",1984,"country.name",NA,NA,10181,3322.394,3322.394,10181,85,90
"ARM",1985,"country.name",NA,NA,10485,3373.532,3373.532,10485,85,90
"ARM",1986,"country.name",NA,NA,10394,3421.978,3421.978,10394,85,90
"ARM",1987,"country.name",NA,NA,9789,3468.857,3468.857,9789,85,90
"ARM",1988,"country.name",NA,NA,9301,3515.614,3515.614,9301,85,90
"ARM",1989,"country.name",NA,NA,10525,3325.992,3325.992,10525,85,90
"ARM",1990,"country.name",NA,NA,9669,3376.783,3376.783,9669,85,90
"ARM",1991,"country.name",NA,NA,8141.67112356872,3434.16,3434.16,8141.67112356872,85,90
"ARM",1992,"country.name",35,100,4699.61095270265,3357.25,3357.25,4699.61095270265,35,100
"ARM",1993,"country.name",NA,NA,4130.1472172755,3184.66,3184.66,4130.1472172755,35,100
"ARM",1994,"country.name",NA,NA,4392.97987658491,3059.8,3059.8,4392.97987658491,35,100
"ARM",1995,"country.name",NA,NA,4703.13073351788,2994.93,2994.93,4703.13073351788,35,100
"ARM",1996,"country.name",NA,NA,4811.48954701875,2985.18,2985.18,4811.48954701875,35,100
"ARM",1997,"country.name",NA,NA,4836.04422056585,2978.1,2978.1,4836.04422056585,35,100
"ARM",1998,"country.name",NA,NA,4994.05303977392,2971.93,2971.93,4994.05303977392,35,100
"ARM",1999,"country.name",NA,NA,5000.45244935948,2969.87,2969.87,5000.45244935948,35,100
"ARM",2000,"country.name",NA,NA,5139.82550006292,2966.02,2966.02,5139.82550006292,35,100
"ARM",2001,"country.name",NA,NA,5457.5100620274,2965.48,2965.48,5457.5100620274,35,100
"ARM",2002,"country.name",47,100,6082.14618880966,2962.46,2962.46,6082.14618880966,47,100
"ARM",2003,"country.name",NA,NA,6743.24097825047,2955.37,2955.37,6743.24097825047,47,100
"ARM",2004,"country.name",NA,NA,7229.6482263198,2953.25,2953.25,7229.6482263198,47,100
"ARM",2005,"country.name",50,100,8006.96042553147,2950.75,2950.75,8006.96042553147,50,100
"ARM",2006,"country.name",NA,NA,8798.75018914713,2947.9,2947.9,8798.75018914713,50,100
"ARM",2007,"country.name",NA,NA,9713.21328027296,2945.51,2945.51,9713.21328027296,50,100
"ARM",2008,"country.name",NA,NA,10080.8128333688,2943.46,2943.46,10080.8128333688,50,100
"ARM",2009,"country.name",NA,NA,8399.08687296095,2941.36,2941.36,8399.08687296095,50,100
"ARM",2010,"country.name",55,90,8330.81117545937,2939.17,2939.17,8330.81117545937,55,90
"ARM",2011,"country.name",NA,NA,8465,2936.86,2936.86,8465,55,90
"ARM",2012,"country.name",NA,NA,9076.43308146957,2934.42,2934.42,9076.43308146957,55,90
"ARM",2013,"country.name",NA,NA,9395.08663600735,2931.62,2931.62,9395.08663600735,55,90
"ARM",2014,"country.name",NA,NA,9745.13558723059,2928.26,2928.26,9745.13558723059,55,90
"ARM",2015,"country.name",NA,NA,10076.351909722,2924.16,2924.16,10076.351909722,55,90
"ARM",2016,"country.name",NA,NA,10113.0505064223,2919.23,2919.23,10113.0505064223,55,90
"ARM",2017,"country.name",NA,NA,10894.9567384872,2913.44,2913.44,10894.9567384872,55,90
"ARM",2018,"country.name",53,90,11490.3686867219,2906.81,2906.81,11490.3686867219,53,90
"ARM",2019,"country.name",NA,NA,12399.2318370355,2899.3,2899.3,12399.2318370355,53,90
"ARM",2020,"country.name",NA,NA,11546.175309736,2890.86,2890.86,11546.175309736,53,90
"ARM",2021,"country.name",NA,NA,12242.4774722192,2881.41,2881.41,12242.4774722192,53,90
"ARM",2022,"country.name",NA,NA,13837.5775893106,2870.57,2870.57,13837.5775893106,53,90
"ATG",1880,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ATG",1890,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ATG",1900,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ATG",1910,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ATG",1920,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ATG",1930,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"ATG",1937,"country.name",4,NA,NA,NA,NA,NA,4,NA
"ATG",1940,"country.name",NA,NA,NA,NA,NA,NA,4,NA
"ATG",1950,"country.name",NA,NA,NA,NA,NA,NA,4,NA
"ATG",1960,"country.name",NA,NA,NA,NA,NA,NA,4,NA
"ATG",1970,"country.name",NA,NA,NA,NA,NA,NA,4,NA
"ATG",1972,"country.name",35,60,NA,NA,NA,NA,35,60
"ATG",1980,"country.name",NA,NA,NA,NA,NA,NA,35,60
"ATG",1990,"country.name",NA,NA,NA,NA,NA,NA,35,60
"ATG",1993,"country.name",50,60,NA,NA,NA,NA,50,60
"ATG",2000,"country.name",NA,NA,NA,NA,NA,NA,50,60
"ATG",2010,"country.name",NA,NA,NA,NA,NA,NA,50,60
"ATG",2015,"country.name",60,70,NA,NA,NA,NA,60,70
"ATG",2019,"country.name",60,70,NA,NA,NA,NA,60,70
"ATG",2020,"country.name",NA,NA,NA,NA,NA,NA,60,70
"AUS",1,"country.name",NA,NA,NA,360,360,NA,NA,NA
"AUS",1000,"country.name",NA,NA,NA,400,400,NA,NA,NA
"AUS",1500,"country.name",NA,NA,NA,450,450,NA,NA,NA
"AUS",1600,"country.name",NA,NA,NA,450,450,NA,NA,NA
"AUS",1700,"country.name",NA,NA,NA,450,450,NA,NA,NA
"AUS",1820,"country.name",NA,NA,826,334,334,826,NA,NA
"AUS",1821,"country.name",NA,NA,834,331,331,834,NA,NA
"AUS",1822,"country.name",NA,NA,858,329,329,858,NA,NA
"AUS",1823,"country.name",NA,NA,886,329,329,886,NA,NA
"AUS",1824,"country.name",NA,NA,936,332,332,936,NA,NA
"AUS",1825,"country.name",NA,NA,982,333,333,982,NA,NA
"AUS",1826,"country.name",NA,NA,999,330,330,999,NA,NA
"AUS",1827,"country.name",NA,NA,1030,328,328,1030,NA,NA
"AUS",1828,"country.name",NA,NA,1057,326,326,1057,NA,NA
"AUS",1829,"country.name",NA,NA,1114,326,326,1114,NA,NA
"AUS",1830,"country.name",NA,NA,1352,330,330,1352,NA,NA
"AUS",1831,"country.name",NA,NA,1398,333,333,1398,NA,NA
"AUS",1832,"country.name",NA,NA,1428,338,338,1428,NA,NA
"AUS",1833,"country.name",NA,NA,1435,349,349,1435,NA,NA
"AUS",1834,"country.name",NA,NA,1508,354,354,1508,NA,NA
"AUS",1835,"country.name",NA,NA,1825,358,358,1825,NA,NA
